,day sin,day cos,year sin,year cos,datetime,0x16cb02173ebf3059efdc97fd1819f14a2,0x1c9d08cd16fce04790ef900695861e786,0x1612e4cbe3b1b85c3dbcaeaa504ee8424,0x20158d36236a640cf0524dba149459169,0xc305005dcb1ed6128d816954c5ab9e7e,0xed7bfe627d07d57c704bfcd76b05b2c4,0x16f67b7666163486f78fdeee3fa79e760,0x1d9947dd524e62a35601ba411b128407e,0x12235f06eab722f9b25a97a7adcbf44ec,0x13a6d6005b67c299ced4374f17cba0e7b,0x1506e734dfc92653f622e19432e441239,0x162b92a4fb02c9c886992689d17bbadc0,0xe10ba24fa6b35ed8520f7e78c07f930b,0xf0caac31215c6cca3582bc21f486f134,0x89ba32a1eb432357ffef537afec4fa9b,0x15aae59ce42141f26f08f05b819d69fc0,0x15278387260c46df3f6a9cb25ae93db95,0xfdbbc49a2f598a936af20a9fbf60f2b0,0xbdb10c115e5316d8ff2e9fd8242fb654,0x186b089e085e96ca5addb5930164bb446,0x15e569a098b780a0aaf18773ebbf56882,0xe95ff9f59f25e5b745cf668292b7ebec,0x10e911ba4858d6bab37fbbf021e47f360,0x1b8ef214e8b4e03dfbb519b0f125945b1,0x1f0499790d4ecad409d51ae36ebe2a94d,0x141f97333f77cc67fdf4a8ed0b5d33a7a,0xecdafd676394bf32be2783e4773af544,0xbea72e0834971472afb59362d96e8c6c,0x1c6e0a657f98efb3d47c49c1734f31938,0x63125a43491c481616743367428cf917,0x11579b3b4c78da596bb3f48f6d10d513c,0x11fc4b7a356c958f56079ab5b90e73bfa,0xf8ebf21ca7a1eb69998aa13802beee42,0x1b2bb27f3729c833c6a95c938b81a8084,0xdd400200c7562dc0599f58cbe1a3fc65,0xf489afd0657a6582750a3c1b8bcd2e70,0x9a91576391f4d587c16911026c3dc5b1,0xe9a1a3a6e5759bd8d2722e4e5a0918e0,0x1f65bc4e02de242f562b86b01e025fc96,0x1cffbe319966893e86075780b08638fd0,0x189b3148799f04eea9a1336e67be3c27e,0x1ba31715353e9c2c7bdb56699053573d2,0x1990c5eee990661603fa04a2a26fb3ecc,0x1ab831b8bec4e61eaead27aa85ebb9fb5,0xc49551cc778e34ae322885adc4e90fdb,0x107f941ffda63a5d3a76418f5ee64f49c,0xbed8c33ce7ec7b2558ac0daad2a1af5e,0x190f95d157384d46dc53faa423100e1db,0x1b50e799f7da3f3154ac1b586f0820876,0x1e9b57ac240b395cc6e8e99f05a438cec,0x15fbe11397f3325c9fed42c7091d234a2,0xddc2494a8bb2bf6f73ec4b05b77e000d,0x51e7d40167b5c573a27432783b6ff5f6,0xf2a8bc3a1df011c0609a561b6473b4b3,0xb0d49f0fd521ac41c5a32ffee761cc95,0x10c46fc86e6789c7e4480b90ccc9d04f3,0x12342fbadc0ca9418f2d540bb3cb8364a,0x16d1816bc5d185c47de080d4c6a64bc9a,0x14f480f24c435af1b8574c1c6bab38a1c,0x1c7fc724d0a4f89ed1de8a0a4b302db22,0x187454451b5ef5c6ad7377c21d9adbfe2
547,0.923879532513744,-0.38268343235915736,-0.0696363471347876,-0.9975724430625194,2018-07-06 09:30:00,41.522,2.8519999999999994,5.033499999999999,45.04,22.027,12.678,3.782,24.272,35.477999999999994,10.261,3.521,0.571,7.853999999999999,34.281,14.395,6.095999999999999,15.374999999999998,14.155,28.605,9.8085,5.7905,3.534,0.413,2.461,0.267,1.7299999999999998,0.769,2.75,2.56,10.092,2.357,6.125,2.638,1.264,2.137,5.156,6.001999999999999,8.173,2.2709999999999995,0.5239999999999999,3.05,2.41,5.249499999999999,3.615,5.531,1.7619999999999998,1.448,0.6929999999999998,3.013,3.5330000000000004,0.851,0.197,2.29,4.2,0.7269999999999998,1.908,0.2309999999999999,0.8849999999999999,4.279999999999999,1.429,1.471
548,0.8660254037853308,-0.4999999999984549,-0.06999386382906081,-0.997547421943578,2018-07-06 10:00:00,42.919,2.5969999999999995,4.831,45.694,18.289,11.47,3.618,23.76,41.1425,8.417,3.109,0.8629999999999999,8.874,41.983,12.649,5.853,16.315,16.979499999999998,29.374,11.3435,6.832,1.938,1.0039999999999998,2.445,0.259,3.258,1.039,2.067,2.047,13.8105,1.263,4.391,3.471,1.6079999999999997,1.937,3.995,5.9395,6.956999999999999,2.028,0.516,2.137,3.15,4.501,3.217,8.761,1.801,0.8799999999999999,0.6309999999999998,2.8215,1.147,1.077,0.1649999999999999,2.152,4.045,0.7799999999999999,3.576,0.272,1.2419999999999998,3.772,0.7674999999999996,2.118
549,0.7933533402983571,-0.6087614289994392,-0.07035137153302516,-0.9975222726954132,2018-07-06 10:30:00,56.9495,3.666,6.553,57.856,33.254999999999995,11.21,5.754,30.396,48.674,12.504,1.985,1.1229999999999998,13.252,47.336,14.2765,10.924,24.066,21.2625,51.288,11.6995,8.3515,2.987,1.496,4.549,1.818,4.293,1.526,1.945,2.7589999999999995,15.736,1.7379999999999995,4.054,3.783,1.944,1.956,5.984,5.936,9.123,2.112,0.744,3.3445,5.257,3.6925,3.835,9.224,0.248,0.858,1.457,4.3095,1.995,0.6759999999999998,0.305,5.406,2.908,1.831,2.4839999999999995,0.265,1.3689999999999998,2.862,1.3365,2.315
550,0.7071067811915411,-0.7071067811815539,-0.07070887020076085,-0.997496995321255,2018-07-06 11:00:00,60.886,3.867,8.677499999999998,61.243,27.647,16.921,6.993,31.5015,44.6125,11.088,2.083,0.642,16.095,56.405,17.8485,10.996,19.452,23.1735,48.728,13.244,9.2975,3.991,0.3279999999999999,2.231,0.316,5.093,1.541,2.395,3.362,16.7425,1.733,6.256,6.007,2.237,3.736,4.891,7.405499999999999,11.422,2.597,0.823,6.932,5.582,4.315499999999999,3.787,10.4,0.193,2.748,0.913,3.036,0.635,0.909,0.3219999999999999,2.372,3.422,1.331,2.516,0.376,1.647,4.569,1.1404999999999998,1.604
551,0.6087614290106445,-0.7933533402897589,-0.07106635978634922,-0.9974715898243505,2018-07-06 11:30:00,39.8055,2.047,4.682,50.314,20.39,11.425,2.473,24.5785,36.867,8.898,1.507,1.06,12.649,45.384,13.696,7.85,17.576999999999998,17.087,35.194,11.256,6.3615,3.753,0.8939999999999999,3.186,0.198,4.38,1.287,2.544,2.039,11.478,1.638,4.401999999999999,4.263999999999999,0.917,3.085,4.907,6.988999999999999,8.801,3.796,0.613,3.0175,2.168,4.270499999999999,2.28,6.218,0.174,2.781,0.954,2.22,1.867,0.6569999999999997,0.2239999999999999,3.013,3.025,1.474,2.697,0.293,1.691,2.8465,1.345,1.5799999999999998
552,0.5000000000106867,-0.8660254037782688,-0.0714238402438728,-0.9974460562079625,2018-07-06 12:00:00,41.4255,3.3589999999999995,6.462,53.318,23.659,11.375,3.905,24.4695,40.989,11.794999999999998,1.524,1.2119999999999995,12.928,42.82,15.28,7.249,11.917,12.838,36.325,13.0445,7.8595,2.531,0.8959999999999998,2.249,0.2939999999999999,4.465999999999999,0.6499999999999999,2.0769999999999995,3.39,12.313,2.644,3.562,3.858,0.969,2.191,6.180999999999999,8.488999999999999,6.978,2.1819999999999995,0.693,2.201,1.6329999999999998,5.7095,2.593,10.074,0.256,1.0639999999999996,0.716,2.193,0.98,0.7829999999999999,0.22,2.981,1.858,0.696,2.217,0.307,1.172,3.7725,0.9335,2.4359999999999995
553,0.38268343237220626,-0.923879532508339,-0.07178131152741528,-0.9974203944753707,2018-07-06 12:30:00,48.041,2.981,5.262,47.933,19.588,11.44,2.737,20.351,35.98,7.552,1.878,0.8119999999999998,12.02,37.7585,13.283,8.187999999999999,15.646999999999998,15.735499999999998,32.049,14.008499999999998,8.158999999999999,1.7329999999999997,0.522,2.997,0.322,2.246,0.961,1.949,2.893,11.0655,1.078,3.526,3.127,1.905,1.329,8.793000000000001,5.808,10.801,2.152,1.24,3.019,2.772,6.2165,3.325,7.505999999999999,0.141,0.882,0.7779999999999998,3.191,1.114,0.8999999999999998,0.235,2.922,2.703,0.932,2.5009999999999994,0.409,1.4529999999999998,4.217499999999999,1.836,1.854
554,0.25881904510548215,-0.9659258262882748,-0.07213877359111824,-0.9973946046298673,2018-07-06 13:00:00,40.121,3.968,7.627999999999999,44.692,21.098,8.636,2.822,24.511,36.0545,7.715999999999999,1.852,0.673,10.582,39.535,12.019,7.979999999999999,15.783,13.672,32.579,10.294,6.6065,4.262,1.0479999999999996,2.05,0.363,3.295,0.524,1.938,2.625,12.7205,1.327,4.537,2.817,1.218,1.581,5.949,4.983499999999999,9.017,3.208,0.6409999999999999,3.1815,2.188,5.098999999999999,4.188,7.491999999999999,0.307,0.744,0.8749999999999999,3.0125,0.4419999999999999,1.728,1.133,3.1939999999999995,2.266,0.941,2.261999999999999,0.522,2.1870000000000003,3.177,1.3719999999999997,3.443
555,0.13052619223292125,-0.9914448613721161,-0.07249622638895432,-0.997368686674773,2018-07-06 13:30:00,43.7375,3.2709999999999995,7.571499999999999,48.024,19.465,10.531,4.017,26.9455,37.426,8.373999999999999,2.296,0.7949999999999999,9.387,45.4205,12.4715,8.25,16.854999999999997,19.957,35.26499999999999,13.651,6.558999999999999,3.084,0.827,2.226,0.536,1.473,1.5550000000000002,2.396,2.426,16.423,2.842,6.203,3.507,0.938,1.4519999999999995,8.721,6.767499999999999,7.864999999999999,1.6809999999999998,0.553,2.156,3.221,5.3495,4.182,7.561,0.449,0.7589999999999999,1.227,3.992,0.493,1.02,0.2399999999999999,1.799,3.995,0.94,1.6579999999999997,0.736,1.325,2.6825,1.4695,1.4079999999999997
556,8.34368917814664e-12,-1.0,-0.07285366987506749,-0.9973426406134126,2018-07-06 14:00:00,43.9325,2.712,7.3345,50.096,30.841,9.523,6.812,20.6595,37.823,10.94,1.893,0.517,10.86,47.384,14.687,11.988,15.921,18.2545,40.496,11.5135,7.337,1.3909999999999998,0.378,1.702,1.808,5.128,1.0379999999999998,2.0619999999999994,2.632,13.6325,2.581,4.052,5.061,1.708,5.051,9.234,5.323999999999999,8.572999999999999,2.995,0.7179999999999999,2.725,3.628,4.430499999999999,1.873,7.699,0.2239999999999999,0.721,0.6729999999999999,2.7515,1.078,0.823,1.115,2.299,3.027,1.0989999999999998,3.569,0.411,1.7099999999999995,2.413,1.2965,1.6159999999999997
557,-0.13052619221637665,-0.9914448613742942,-0.07321110400354616,-0.9973164664491316,2018-07-06 14:30:00,48.337,3.241,6.8385,48.489,25.481,13.946,4.276,27.358,41.904,8.971,2.93,0.458,12.73,50.1435,15.257,7.920999999999999,18.214,17.881999999999998,46.981,14.6785,7.9655,2.897,0.448,1.6889999999999996,1.695,4.596,1.618,2.046,2.439,13.0355,2.38,2.127,5.049,2.308,2.509,4.081,5.0345,9.909,2.667,0.8239999999999998,2.704,4.02,3.6765,3.742,10.407,0.5479999999999999,2.547,1.1289999999999998,3.301,0.45,0.6949999999999998,1.434,3.036,2.85,0.8179999999999996,2.324,1.045,2.407,2.759,2.35,1.7679999999999998
558,-0.2588190451034194,-0.9659258262888275,-0.07356852872848,-0.997290164185292,2018-07-06 15:00:00,42.585,1.979,5.9805,51.082,21.825,11.332,4.069999999999999,23.5645,38.7515,8.715,2.441,0.696,11.483999999999998,41.2245,13.422,7.370999999999999,18.611,19.3275,39.064,9.8895,7.799999999999999,4.507,0.3839999999999999,4.872,0.577,3.686,0.7499999999999999,3.163,2.518,12.373,1.515,4.456,2.739,1.432,2.089,7.015,5.960999999999999,7.773,3.083,0.446,2.538,3.535,5.7965,2.622,7.194999999999999,0.118,1.667,0.9649999999999996,3.307,0.205,0.968,0.564,3.005,2.9479999999999995,0.8899999999999999,1.943,0.5259999999999999,4.609999999999999,2.365,1.6325,3.926
559,-0.38268343235678914,-0.923879532514725,-0.07392594400395987,-0.9972637338252722,2018-07-06 15:30:00,39.7335,2.59,6.7105,44.846,20.826,11.416,4.592,23.7535,35.382,7.156,2.324,0.43,8.683,40.0755,16.7355,10.249,16.610999999999997,16.9115,41.131,11.2475,7.529999999999999,1.963,0.3479999999999997,2.084,0.251,3.63,0.8989999999999999,1.727999999999999,2.2789999999999995,10.9075,1.442,2.765,2.683,2.964,1.5699999999999998,4.968999999999999,6.014499999999999,8.994,1.7009999999999998,0.5349999999999999,2.262,3.109,5.2585,3.968,7.247,0.099,0.86,0.7669999999999998,2.8725,0.1269999999999999,0.934,0.774,2.737,2.494,1.3879999999999997,3.593,0.47,1.998,2.7855,1.093,1.171
560,-0.49999999999623496,-0.8660254037866124,-0.0742833497840778,-0.9972371753724669,2018-07-06 16:00:00,46.881,3.441,7.202499999999999,53.907,19.034,11.573,4.715999999999999,24.3285,39.712,8.964,2.511,0.6049999999999999,10.927,44.8635,12.54,9.012,17.105999999999998,14.857499999999998,36.592,12.928999999999998,8.599,1.821,0.5989999999999999,3.441,0.786,1.658,1.145,1.953,2.832,13.8205,1.656,4.129,2.489,1.025,2.867,4.829999999999999,5.6975,10.182,2.024,0.6309999999999998,2.083,3.2419999999999995,5.048,2.98,8.812,0.114,1.43,1.029,4.4355,0.143,0.6769999999999998,1.394,2.652,2.684,1.202,3.504,0.35,2.044,3.2085,1.1685,2.834
561,-0.6087614290089504,-0.793353340291059,-0.07464074602292708,-0.9972104888302875,2018-07-06 16:30:00,50.303,3.125,9.126,57.671,22.219,10.269,5.081,25.799,38.929,11.13,3.051,0.6259999999999999,9.452,43.967,13.7205,9.685,19.988,20.1855,38.736,13.667,8.764,4.506,0.423,2.967,0.2229999999999999,4.105,2.539,2.168,1.6549999999999998,14.1315,1.906,7.061,3.039,1.301,1.899,4.98,5.271999999999999,7.095,2.773,0.73,4.125,4.196,5.1355,2.03,7.252999999999999,0.111,0.7439999999999999,0.6970000000000001,4.5575,0.198,1.372,0.153,3.243,3.61,1.338,2.9679999999999995,0.315,1.5219999999999998,3.713,1.2584999999999995,1.666
562,-0.7071067811797414,-0.7071067811933537,-0.07499813267460226,-0.9971836742021616,2018-07-06 17:00:00,57.562,6.182,12.3265,61.392,33.114999999999995,10.268,5.483,29.8285,52.036,12.366,4.3420000000000005,0.7669999999999999,15.399,46.1885,12.419,13.689,19.251,25.6995,43.368,13.81,8.0565,4.66,0.423,1.493,1.4409999999999998,2.597,0.9349999999999998,3.169,3.089,19.982,2.076,5.433,4.345,1.2059999999999995,2.786,6.529,7.555999999999999,9.638,4.382,1.085,2.211,4.189,6.935,3.173,10.1,1.408,0.8539999999999999,0.9949999999999998,3.112,0.135,0.7829999999999999,0.1069999999999999,2.865,5.384,1.122,3.705,0.4669999999999999,2.681,3.7245,1.716,1.5559999999999998
563,-0.7933533402881985,-0.6087614290126782,-0.07535550969319905,-0.9971567314915335,2018-07-06 17:30:00,46.9185,4.060999999999999,11.401,46.766,25.868,11.101,4.561999999999999,31.594,47.7815,11.176,2.203,0.755,12.875,50.708,14.3305,8.934999999999999,17.218999999999998,19.8395,38.161,14.4325,6.8660000000000005,3.687,0.4379999999999999,2.497,1.3410000000000002,1.771,0.8619999999999999,2.813,1.909,12.437,1.712,3.0809999999999995,3.879,1.102,2.597,4.06,10.021,11.36,2.577,0.6089999999999998,1.9355,5.8420000000000005,4.496,3.747,6.698,1.828,0.7130000000000001,0.8589999999999998,2.922,1.1949999999999998,1.299,0.383,3.181,2.519,1.019,3.29,0.186,1.489,5.129,1.587,1.724
564,-0.866025403784263,-0.5000000000003042,-0.07571287703281443,-0.9971296607018637,2018-07-06 18:00:00,57.56,5.027,12.177,66.38799999999999,34.89,18.586,4.707,40.8455,53.355,13.018,4.074999999999999,0.6549999999999998,13.454,52.474,18.0225,11.541,24.156,24.195,58.136,18.576,10.8845,5.641,1.2679999999999998,2.291,0.43,5.047,1.039,3.478,2.838,19.855,2.94,3.877,5.462,2.94,2.661,6.467999999999999,9.440499999999998,15.586,4.264,1.181,3.417,5.162,4.571,3.305,11.363,0.477,1.419,2.386,4.58,0.185,1.194,0.236,1.848,2.646,1.011,3.233,0.211,2.5659999999999994,3.641,1.5475,3.783
565,-0.9238795325073581,-0.38268343237457453,-0.07607023464754663,-0.9971024618366295,2018-07-06 18:30:00,55.8095,3.933,12.0765,56.199,32.059,12.041,8.03,29.6005,49.6665,8.314,3.811,0.7299999999999999,12.917,48.779,14.956499999999998,8.78,23.352,21.712,48.49,15.97,9.7235,3.426,0.2749999999999999,3.457,0.2569999999999999,4.194999999999999,2.958,3.269,2.737,15.239999999999998,3.229,5.569999999999999,7.066,2.139,1.746,6.006,8.8245,10.247,2.364,0.815,2.1135,2.509,6.0595,4.867,9.178,1.787,0.5760000000000001,1.108,8.1395,0.2409999999999998,1.3789999999999998,1.6529999999999998,4.569999999999999,4.427999999999999,1.379,3.125,1.612,1.1709999999999998,3.938,1.8085,2.979
566,-0.9659258262876114,-0.2588190451079581,-0.07642758249149513,-0.9970751348993243,2018-07-06 19:00:00,44.9145,4.399,5.643,50.735,24.867,11.665,3.641,26.6865,41.075,9.214,2.648,0.721,12.398,47.864,14.391,9.032,18.068,18.299,37.087,12.190499999999998,7.260999999999999,3.357,0.577,3.125,0.254,3.543,0.8779999999999999,2.3599999999999994,1.929,13.2545,1.802,2.821,4.759,1.387,1.82,5.807,7.837999999999999,9.396,2.479,1.155,1.4954999999999998,2.9809999999999994,5.207999999999999,4.113,7.204999999999999,0.163,0.6849999999999999,0.759,2.3925,0.1579999999999999,0.8379999999999999,0.199,3.225,3.31,2.963,2.6619999999999995,0.251,2.212,5.5305,0.618,1.823
567,-0.9914448613736809,-0.13052619222103526,-0.07678492051876064,-0.9970476798934581,2018-07-06 19:30:00,37.8115,2.7,5.3,44.875,22.007,11.872,3.624,22.201,42.0745,8.094,1.855,0.5149999999999999,9.259999999999998,41.032,13.261499999999998,7.138,21.602,14.9005,35.254999999999995,12.154,7.4895,3.47,0.3669999999999999,3.001,1.132,4.468999999999999,1.029,2.0189999999999992,2.393,13.723,1.3469999999999998,4.192,2.599,2.001,4.761,4.172,6.781999999999999,8.439,3.852,0.501,3.0405,3.344,5.47,2.388,6.861,0.136,1.725,0.6539999999999999,3.335,0.114,0.5849999999999997,0.251,3.708,4.166,0.9499999999999998,2.509,0.408,2.026,4.6365,1.1255,1.6429999999999998
568,-1.0,-1.0907033329741159e-11,-0.07714224868344514,-0.9970200968225573,2018-07-06 20:00:00,44.326,3.5369999999999995,4.8755,54.09,21.797,11.682,3.56,28.3115,36.496,8.077,2.371,1.0619999999999998,10.886,41.064,12.635,6.502999999999999,18.881,18.4045,38.004,13.34,6.430499999999999,3.459,0.7779999999999997,2.999,1.455,1.612,1.152,2.517,1.6539999999999997,15.395,1.6439999999999997,3.023,3.128,2.445,1.5719999999999998,5.634,7.67,7.245999999999999,2.475,0.82,3.143,3.781,6.1465,6.771999999999999,7.929,1.036,0.745,0.944,3.7645,0.1269999999999999,1.0799999999999998,0.1119999999999999,2.584,1.848,1.045,2.189,0.6819999999999999,1.54,4.889,1.2645,2.768
569,-0.9914448613746288,0.1305261922138352,-0.07749956693965192,-0.9969923856901648,2018-07-06 20:30:00,47.2895,3.971,6.0625,53.266,19.309,10.747,3.648,29.18,40.3915,10.519,3.383,0.7919999999999998,9.332999999999998,42.9205,14.101,7.749,18.12,17.851499999999998,38.423,15.473999999999998,7.9075,2.484,0.524,2.9609999999999994,0.539,4.68,1.2079999999999995,2.8229999999999995,2.761,17.105,2.218,3.798,4.444,1.7,1.926,4.682,7.5,7.887,2.152,0.589,2.903,4.569999999999999,9.49,3.5450000000000004,9.134,1.832,0.8819999999999999,0.7989999999999998,4.1785,0.153,0.6099999999999998,0.304,2.765,4.153,0.871,3.84,0.4379999999999999,1.555,5.6675,1.515,2.156
570,-0.965925826289491,0.25881904510094345,-0.07785687524148548,-0.9969645464998401,2018-07-06 21:00:00,45.9735,4.407,9.2245,50.41,33.965,12.714,5.103,25.385,37.761,10.421,5.079,0.536,11.425,47.608,14.9715,6.814,17.564,21.1475,41.936,11.536,9.754,3.131,0.4499999999999999,1.5649999999999995,1.493,4.617,1.198,2.266,1.912,14.1355,2.462,3.23,3.744,2.073,1.6779999999999995,4.346,6.1,9.499,2.359,0.6199999999999999,2.2885,2.624,6.9395,3.027,10.727,0.44,1.1949999999999998,1.005,2.379,0.199,0.94,0.158,3.775,3.046,1.273,2.353,1.6700000000000002,2.609,4.007,1.6679999999999997,2.457
571,-0.923879532515706,0.3826834323544209,-0.07821417354305162,-0.9969365792551588,2018-07-06 21:30:00,54.166,3.706,8.205,51.96,31.206,14.601,4.433999999999999,28.454,46.7245,11.457999999999998,3.6029999999999993,0.8999999999999999,15.678,52.3775,14.191999999999998,10.487,19.642,22.9975,49.074,13.1305,8.677999999999999,4.418,0.967,1.851,0.568,6.369,0.916,3.295,4.154,16.579,4.636,4.503,5.016,4.649,3.836,6.379,6.4155,13.666,4.379,0.868,2.934,7.757,5.8785,2.736,9.51,0.499,0.7999999999999998,1.138,3.723,0.145,0.7419999999999999,0.266,3.2099999999999995,2.922,1.005,4.303999999999999,1.527,4.555,3.3515,2.4285,2.478
572,-0.866025403787894,0.499999999994015,-0.07857146179845745,-0.9969084839597131,2018-07-06 22:00:00,50.0375,2.394,6.1415,55.511,20.219,15.048,3.736,26.1085,38.232,9.864,2.822,0.8609999999999999,7.495999999999999,50.178,11.639,8.532,20.391,20.3085,35.648,12.8495,7.5675,4.055,0.4429999999999998,3.548,0.508,4.538,0.8819999999999998,2.615,2.439,15.465,2.02,6.007000000000001,3.7079999999999993,1.752,1.7919999999999998,6.848,7.975999999999999,8.622,1.832,0.6489999999999999,2.0939999999999994,2.158,6.776999999999999,3.113,6.41,0.8270000000000001,1.2,0.8959999999999999,4.013999999999999,0.19,0.8239999999999998,0.1629999999999999,3.442,1.724,1.3090000000000002,3.002,0.3809999999999999,1.309,3.0415,0.9955,2.012
573,-0.7933533402926194,0.6087614290069167,-0.07892873996181134,-0.9968802606171118,2018-07-06 22:30:00,46.315,2.619,8.1575,52.174,19.275,11.941,4.656,36.5495,36.6385,9.955,3.79,0.955,11.69,40.391,16.6895,10.443,15.842,18.0835,39.581,10.973999999999998,9.2505,2.036,0.266,2.155,0.344,3.689,0.879,2.2789999999999995,3.237,13.964,2.227,3.544,3.702,0.7949999999999999,2.7589999999999995,6.210999999999999,7.0955,11.168,2.338,0.3449999999999998,2.9295,2.144,6.428,3.497,6.02,0.181,0.889,1.5459999999999998,2.8075,0.568,0.6129999999999998,0.733,3.416,2.957,3.439,3.059,0.933,1.4709999999999996,4.295999999999999,1.079,2.333
574,-0.7071067811951662,0.7071067811779288,-0.07928600798722298,-0.99685190923098,2018-07-06 23:00:00,43.7415,4.285,9.2335,49.696,19.928,11.086,2.9799999999999995,32.6685,41.2145,7.976999999999999,3.488,0.976,8.604999999999999,41.5055,15.0665,9.354,15.513,15.898,36.828,12.7465,6.5145,2.866,0.3769999999999999,2.914,0.417,3.858,0.8919999999999999,2.246,2.068,14.659,1.239,4.971,3.526,1.092,1.783,5.496,9.261,9.385,1.5169999999999997,0.906,3.78,3.156,8.251999999999999,2.084,8.93,0.136,0.686,0.853,2.42,0.149,0.5609999999999998,0.1729999999999999,3.655,3.204,1.688,2.631,0.3369999999999999,1.602,3.2595,0.979,3.196
575,-0.6087614290147118,0.793353340286638,-0.07964326582880332,-0.9968234298049593,2018-07-06 23:30:00,39.577,2.743,5.7085,56.275,21.713,13.949,3.944,32.001,41.9685,11.221,2.728,0.745,11.425999999999998,46.2285,15.399,11.521,19.111,17.868,42.816,14.4235,7.693999999999999,3.166,1.314,2.501,0.186,2.548,0.8599999999999999,3.156,2.74,13.9425,1.324,6.836,3.792,1.7319999999999998,1.905,4.627,9.8025,11.548,2.712,0.409,2.5285,2.133,6.2595,3.993,9.159,0.187,0.666,1.1499999999999997,3.064,0.2529999999999999,0.409,0.211,3.451,2.199,1.869,3.234,0.2289999999999999,2.392,6.8295,0.9139999999999998,3.586
576,-0.5000000000025242,0.8660254037829813,-0.08000051344066467,-0.9967948223427077,2018-07-07 00:00:00,39.2165,2.267,7.489999999999999,57.489,24.19,10.748,2.647,28.891,35.459,9.537,2.357,0.8769999999999998,8.584999999999999,38.438,14.497,6.798,16.054,18.4275,31.504999999999995,14.668,6.956999999999999,3.377,1.54,4.121,0.95,5.043,1.663,2.809999999999999,1.7559999999999998,16.223499999999998,1.334,5.433999999999999,3.224,1.934,3.415,4.896,7.593999999999999,7.494,1.5719999999999996,0.7949999999999998,2.39,2.531,8.3375,4.582,7.348999999999999,0.354,0.782,0.9079999999999998,4.201499999999999,0.125,1.363,0.2649999999999999,1.847,2.545,2.5780000000000003,2.229,0.319,2.377,3.776,1.8015,2.067
577,-0.38268343237694274,0.9238795325063771,-0.08035775077692063,-0.9967660868478995,2018-07-07 00:30:00,52.861,5.293,8.6615,50.603,26.562,9.37,4.476,29.719,43.445,11.318,2.508,0.6549999999999999,15.455,47.9845,15.4825,8.66,23.133,18.289,46.36,13.2335,8.1625,3.123,0.3939999999999999,3.558,0.554,4.316,1.206,4.171,3.096,15.778,2.8880000000000003,3.798,5.16,2.382,2.84,6.441999999999999,7.105499999999999,11.346,2.18,0.6469999999999998,2.979,5.609,5.664,4.532,8.875,1.327,0.848,0.92,3.6315,0.132,0.925,0.344,3.733,3.423,1.4429999999999998,2.874,0.4519999999999999,1.991,3.4235,1.2775,1.379
578,-0.25881904511043413,0.9659258262869479,-0.08071497779168611,-0.9967372233242259,2018-07-07 01:00:00,51.2765,3.956,6.462999999999999,50.875,32.972,12.356,6.097,28.052,39.94949999999999,10.211,2.387,0.6539999999999998,13.75,44.4765,18.56,9.415,22.859,21.2545,52.504,14.560999999999998,7.8515,4.064,2.6340000000000003,4.467,0.1749999999999999,4.123,1.905,4.532,2.148,18.1015,1.451,3.312,5.444999999999999,2.872,3.006,4.791,8.0495,16.799,3.063,0.996,3.658,4.345,6.8735,3.488,7.369999999999999,0.345,1.384,1.5119999999999998,4.742999999999999,0.3409999999999999,0.7489999999999996,0.3869999999999999,1.942,4.397,1.208,3.759,0.3359999999999999,2.423,4.878,1.2755,2.577
579,-0.13052619222357667,0.9914448613733463,-0.08107219443907737,-0.9967082317753939,2018-07-07 01:30:00,55.914,2.6,9.5195,51.993,31.54,12.47,6.159,25.011,45.943,10.595,3.002,0.6529999999999999,12.149,46.996,15.8395,10.235,23.251,20.866,42.224,13.862,10.7495,3.517,0.311,5.178,0.1459999999999998,5.845,1.836,2.842,3.398,17.1495,3.705,5.915,5.099,1.712,4.71,4.954,5.621499999999999,9.887,3.477,0.8339999999999999,2.0275,3.908,6.428,3.166,8.022,0.147,0.725,1.6409999999999998,1.9345,0.187,0.6619999999999999,0.2839999999999999,2.323,2.9,2.092,3.408,0.271,2.219,4.736,1.1345,3.333
580,1.0815377470311742e-12,1.0,-0.08142940067321197,-0.9966791122051277,2018-07-07 02:00:00,42.1245,3.019,4.1235,50.659,22.177,11.975,4.961,23.4935,38.8835,8.113999999999999,1.8389999999999995,0.5719999999999998,9.11,45.931,15.358,6.382,16.448,18.059,31.667,11.379499999999998,5.776999999999999,4.438,0.4369999999999999,2.641,0.2479999999999999,4.746,0.9249999999999998,2.692,2.715,14.893999999999998,1.5889999999999995,3.794,2.958,1.725,2.508,4.511,6.9205,11.729,2.536,0.515,1.5384999999999995,2.78,6.113,2.663,6.908,0.184,0.5549999999999999,0.8199999999999998,2.722,0.135,1.068,0.2289999999999999,2.521,1.3849999999999998,1.442,3.289,1.16,1.3089999999999995,3.193,1.631,1.5719999999999996
